"";"Fecha";"M2";"Inflacion";"cambioM2";"cambioM2mm";"Inflacionmm";"petroleo";"cambiopet";"cambiopetmm";"cambioM2mmlag";"cambiopetmmlag"
"317";2021-05-01;277344,8;0,0517;0,163735419466614;0,176325667904305;0,0479166666666667;66,32;0,868695407156945;0,305980921361077;0,112982012873694;-0,271437454693024
"318";2021-06-01;281511,2;0,0391;0,155724735795004;0,177409349449013;0,0491833333333333;73,47;0,870893812070282;0,405919866107313;0,116896593591234;-0,317271580565247
"319";2021-07-01;284896;0,0382;0,14379683249344;0,176481202734825;0,0499666666666667;73,95;0,836354606406754;0,501663084559726;0,121479865556289;-0,312782393646393
"320";2021-08-01;283712,6;0,0362;0,121457062592866;0,172826192378677;0,0494916666666667;68,5;0,60760384886177;0,571186635788225;0,126869287426488;-0,26346983802722
"321";2021-09-01;287729;0,0367;0,105126200988253;0,165118381962814;0,0484083333333333;75,03;0,865489806066634;0,664656572620144;0,13488647104192;-0,0511254103549834
"322";2021-10-01;289094,5;0,0296;0,101743844827612;0,157888772778252;0,046425;83,57;1,33500977926795;0,804192732704951;0,140975705926396;0,205536677929774
"323";2021-11-01;290561,2;0,0289;0,10108231973622;0,151169686187142;0,0442833333333333;66,18;0,459638288486987;0,857343968847521;0,146611788042023;0,305980921361077
"324";2021-12-01;303333,1;0,0307;0,0989907633982172;0,144104303796611;0,042825;75,21;0,550082440230832;0,920298485989805;0,151927462286354;0,405919866107313
"325";2022-01-01;304556,2;0,0287;0,113313688526358;0,138041137927212;0,04085;88,15;0,688697318007663;0,976655535570351;0,157132055254763;0,501663084559726
"326";2022-02-01;305543,1;0,0298;0,11567334625214;0,132260535146152;0,0383333333333333;95,72;0,556422764227642;0,991857879416845;0,162646202475927;0,571186635788225
"327";2022-03-01;NA;NA;NA;NA;NA;107,53;0,817613252197431;0,902602994183298;0,168323785838396;0,664656572620144
